adm1_psgc,adm2_psgc,adm3_psgc,adm3_en,geo_level,len_crs,area_crs,len_km,area_km2
1100000000,1102300000,1102324000,San Isidro,Mun,81826,163729635,81,163.0
1100000000,1102400000,1102401000,Bansalan,Mun,81527,214716049,81,214.0
1100000000,1102400000,1102403000,City of Digos ,City,90032,265849704,90,265.0
1100000000,1102400000,1102404000,Hagonoy,Mun,61063,121560539,61,121.0
1100000000,1102400000,1102406000,Kiblawan,Mun,107138,315291837,107,315.0
1100000000,1102400000,1102407000,Magsaysay,Mun,93766,234854894,93,234.0
1100000000,1102400000,1102408000,Malalag,Mun,92982,135321356,92,135.0
1100000000,1102400000,1102410000,Matanao,Mun,111097,250498903,111,250.0
1100000000,1102400000,1102411000,Padada,Mun,38453,34648885,38,34.0
1100000000,1102400000,1102412000,Santa Cruz,Mun,104740,220874186,104,220.0
1100000000,1102400000,1102414000,Sulop,Mun,75215,128915995,75,128.0
1100000000,1102500000,1102501000,Baganga,Mun,168449,889351773,168,889.0
1100000000,1102500000,1102502000,Banaybanay,Mun,97324,225965725,97,225.0
1100000000,1102500000,1102503000,Boston,Mun,104482,377250664,104,377.0
1100000000,1102500000,1102504000,Caraga,Mun,123638,572411316,123,572.0
1100000000,1102500000,1102505000,Cateel,Mun,97234,453673174,97,453.0
1100000000,1102500000,1102506000,Governor Generoso,Mun,130544,297955310,130,297.0
1100000000,1102500000,1102507000,Lupon,Mun,126913,541312426,126,541.0
1100000000,1102500000,1102508000,Manay,Mun,110402,417347979,110,417.0
1100000000,1102500000,1102509000,City of Mati ,City,365063,709374048,365,709.0
1100000000,1102500000,1102510000,San Isidro,Mun,83905,238111342,83,238.0
1100000000,1102500000,1102511000,Tarragona,Mun,82895,278713109,82,278.0
1100000000,1108200000,1108201000,Compostela,Mun,94035,356730066,94,356.0
1100000000,1108200000,1108202000,Laak,Mun,147193,709659757,147,709.0
1100000000,1108200000,1108203000,Mabini,Mun,85641,214969934,85,214.0
1100000000,1108200000,1108204000,Maco,Mun,89286,317876311,89,317.0
1100000000,1108200000,1108205000,Maragusan,Mun,85262,426883585,85,426.0
1100000000,1108200000,1108206000,Mawab,Mun,54616,125560071,54,125.0
1100000000,1108200000,1108207000,Monkayo,Mun,113150,566283828,113,566.0
1100000000,1108200000,1108208000,Montevista,Mun,81312,263317702,81,263.0
1100000000,1108200000,1108209000,Nabunturan ,Mun,92895,272252640,92,272.0
1100000000,1108200000,1108210000,New Bataan,Mun,99842,564814074,99,564.0
1100000000,1108200000,1108211000,Pantukan,Mun,145254,541685889,145,541.0
1100000000,1108600000,1108601000,Don Marcelino,Mun,107339,365046713,107,365.0
1100000000,1108600000,1108602000,Jose Abad Santos,Mun,175745,688641301,175,688.0
1100000000,1108600000,1108603000,Malita ,Mun,132443,607083625,132,607.0
1100000000,1108600000,1108604000,Santa Maria,Mun,121259,212630072,121,212.0
1100000000,1108600000,1108605000,Sarangani,Mun,117865,89370935,117,89.0
1100000000,1130700000,1130700000,City of Davao,City,310518,2343697394,310,2343.0
1200000000,1204700000,1204701000,Alamada,Mun,105675,564004435,105,564.0
1200000000,1204700000,1204702000,Carmen,Mun,174278,496728604,174,496.0
1200000000,1204700000,1204703000,Kabacan,Mun,82031,149966379,82,149.0
1200000000,1204700000,1204704000,City of Kidapawan ,City,93923,290495717,93,290.0
1200000000,1204700000,1204705000,Libungan,Mun,69911,167721632,69,167.0
1200000000,1204700000,1204706000,Magpet,Mun,106663,385041136,106,385.0
1200000000,1204700000,1204707000,Makilala,Mun,94602,344063665,94,344.0
1200000000,1204700000,1204708000,Matalam,Mun,129395,419543185,129,419.0
1200000000,1204700000,1204709000,Midsayap,Mun,111565,195514150,111,195.0
1200000000,1204700000,1204710000,M'Lang,Mun,86575,360450789,86,360.0
1200000000,1204700000,1204711000,Pigkawayan,Mun,74714,199178619,74,199.0
1200000000,1204700000,1204712000,Pikit,Mun,123681,109749632,123,109.0
1200000000,1204700000,1204713000,President Roxas,Mun,188223,346073221,188,346.0
1200000000,1204700000,1204714000,Tulunan,Mun,119129,290578112,119,290.0
1200000000,1204700000,1204715000,Antipas,Mun,58381,110086106,58,110.0
1200000000,1204700000,1204716000,Banisilan,Mun,106486,285159141,106,285.0
1200000000,1204700000,1204717000,Aleosan,Mun,98737,160565974,98,160.0
1200000000,1204700000,1204718000,Arakan,Mun,142624,443412851,142,443.0
1200000000,1206300000,1206302000,Banga,Mun,84537,203225869,84,203.0
1200000000,1206300000,1206306000,City of Koronadal ,City,88548,273852949,88,273.0
1200000000,1206300000,1206311000,Norala,Mun,52382,128892899,52,128.0
1200000000,1206300000,1206312000,Polomolok,Mun,84789,311639137,84,311.0
1200000000,1206300000,1206313000,Surallah,Mun,96408,264068838,96,264.0
1200000000,1206300000,1206314000,Tampakan,Mun,83680,253411311,83,253.0
1200000000,1206300000,1206315000,Tantangan,Mun,54152,129647799,54,129.0
1200000000,1206300000,1206316000,T'Boli,Mun,146346,811548485,146,811.0
1200000000,1206300000,1206317000,Tupi,Mun,83783,294983688,83,294.0
1200000000,1206300000,1206318000,Santo Niño,Mun,44319,77437551,44,77.0
1200000000,1206300000,1206319000,Lake Sebu,Mun,142665,850325147,142,850.0
1200000000,1206500000,1206501000,Bagumbayan,Mun,136542,557709133,136,557.0
1200000000,1206500000,1206502000,Columbio,Mun,90217,302402863,90,302.0
1200000000,1206500000,1206503000,Esperanza,Mun,91762,223146789,91,223.0
1200000000,1206500000,1206504000,Isulan ,Mun,150006,523050497,150,523.0
1200000000,1206500000,1206505000,Kalamansig,Mun,116361,474949670,116,474.0
1200000000,1206500000,1206506000,Lebak,Mun,95756,465559154,95,465.0
1200000000,1206500000,1206507000,Lutayan,Mun,89403,166315710,89,166.0
1200000000,1206500000,1206508000,Lambayong,Mun,68069,188879543,68,188.0
1200000000,1206500000,1206509000,Palimbang,Mun,147883,796656540,147,796.0
1200000000,1206500000,1206510000,President Quirino,Mun,58443,108510275,58,108.0
1200000000,1206500000,1206511000,City of Tacurong,City,59642,146563933,59,146.0
1200000000,1206500000,1206512000,Sen. Ninoy Aquino,Mun,68882,270423199,68,270.0
1200000000,1208000000,1208001000,Alabel ,Mun,124890,494449798,124,494.0
1200000000,1208000000,1208002000,Glan,Mun,166627,709307745,166,709.0
1200000000,1208000000,1208003000,Kiamba,Mun,104877,428852882,104,428.0
1200000000,1208000000,1208004000,Maasim,Mun,104909,445358095,104,445.0
1200000000,1208000000,1208005000,Maitum,Mun,75550,286347716,75,286.0
1200000000,1208000000,1208006000,Malapatan,Mun,138221,568624667,138,568.0
1200000000,1208000000,1208007000,Malungon,Mun,163495,769357294,163,769.0
1200000000,1230800000,1230800000,City of General Santos,City,161410,521415613,161,521.0
1300000000,1380100000,1380100000,City of Caloocan,City,75603,53249137,75,53.0
1300000000,1380200000,1380200000,City of Las Piñas,City,39714,32753856,39,32.0
1300000000,1380300000,1380300000,City of Makati,City,28411,24971532,28,24.0
1300000000,1380400000,1380400000,City of Malabon,City,28601,15772894,28,15.0
1300000000,1380500000,1380500000,City of Mandaluyong,City,15434,11317443,15,11.0
1300000000,1380600000,1380600000,City of Manila,City,65456,41975413,65,41.0
1300000000,1380700000,1380700000,City of Marikina,City,28101,22936689,28,22.0
1300000000,1380800000,1380800000,City of Muntinlupa,City,42886,39184402,42,39.0
1300000000,1380900000,1380900000,City of Navotas,City,34383,10542653,34,10.0
1300000000,1381000000,1381000000,City of Parañaque,City,47185,44843099,47,44.0
1300000000,1381100000,1381100000,Pasay City,City,28709,17892175,28,17.0
1300000000,1381200000,1381200000,City of Pasig,City,37687,31312129,37,31.0
1300000000,1381300000,1381300000,Quezon City,City,84594,162484613,84,162.0
1300000000,1381400000,1381400000,City of San Juan,City,12515,5780010,12,5.0
1300000000,1381500000,1381500000,City of Taguig,City,37363,35530535,37,35.0
1300000000,1381600000,1381600000,City of Valenzuela,City,45196,46570063,45,46.0
1300000000,1381700000,1381701000,Pateros,Mun,7436,1609737,7,1.0
1400000000,1400100000,1400101000,Bangued ,Mun,79380,119160233,79,119.0
1400000000,1400100000,1400102000,Boliney,Mun,61517,178413131,61,178.0
1400000000,1400100000,1400103000,Bucay,Mun,52500,99035063,52,99.0
1400000000,1400100000,1400104000,Bucloc,Mun,34901,57371909,34,57.0
1400000000,1400100000,1400105000,Daguioman,Mun,37994,93243957,37,93.0
1400000000,1400100000,1400106000,Danglas,Mun,56837,176618597,56,176.0
1400000000,1400100000,1400107000,Dolores,Mun,38637,44657031,38,44.0
1400000000,1400100000,1400108000,La Paz,Mun,42217,52661213,42,52.0
1400000000,1400100000,1400109000,Lacub,Mun,79301,248107463,79,248.0
1400000000,1400100000,1400110000,Lagangilang,Mun,51811,90873127,51,90.0
1400000000,1400100000,1400111000,Lagayan,Mun,49400,132972450,49,132.0
1400000000,1400100000,1400112000,Langiden,Mun,45966,89794436,45,89.0
1400000000,1400100000,1400113000,Licuan-Baay,Mun,73246,275356028,73,275.0
1400000000,1400100000,1400114000,Luba,Mun,49009,137091483,49,137.0
1400000000,1400100000,1400115000,Malibcong,Mun,70301,259200711,70,259.0
1400000000,1400100000,1400116000,Manabo,Mun,36490,77113732,36,77.0
1400000000,1400100000,1400117000,Peñarrubia,Mun,27292,39567653,27,39.0
1400000000,1400100000,1400118000,Pidigan,Mun,31825,54945303,31,54.0
1400000000,1400100000,1400119000,Pilar,Mun,42457,84880021,42,84.0
1400000000,1400100000,1400120000,Sallapadan,Mun,64268,133404962,64,133.0
1400000000,1400100000,1400121000,San Isidro,Mun,38617,45046943,38,45.0
1400000000,1400100000,1400122000,San Juan,Mun,39276,68468018,39,68.0
1400000000,1400100000,1400123000,San Quintin,Mun,33783,57324550,33,57.0
1400000000,1400100000,1400124000,Tayum,Mun,30571,48399784,30,48.0
1400000000,1400100000,1400125000,Tineg,Mun,131738,744659886,131,744.0
1400000000,1400100000,1400126000,Tubo,Mun,90135,431591139,90,431.0
1400000000,1400100000,1400127000,Villaviciosa,Mun,56837,88848919,56,88.0
1400000000,1401100000,1401101000,Atok,Mun,61233,178620491,61,178.0
1400000000,1401100000,1401103000,Bakun,Mun,94654,315460715,94,315.0
1400000000,1401100000,1401104000,Bokod,Mun,93832,392219807,93,392.0
1400000000,1401100000,1401105000,Buguias,Mun,65406,176476189,65,176.0
1400000000,1401100000,1401106000,Itogon,Mun,97485,438455569,97,438.0
1400000000,1401100000,1401107000,Kabayan,Mun,58035,190274765,58,190.0
1400000000,1401100000,1401108000,Kapangan,Mun,56978,181120827,56,181.0
1400000000,1401100000,1401109000,Kibungan,Mun,59913,167233757,59,167.0
1400000000,1401100000,1401110000,La Trinidad ,Mun,38722,70478813,38,70.0
1400000000,1401100000,1401111000,Mankayan,Mun,61457,146184478,61,146.0
1400000000,1401100000,1401112000,Sablan,Mun,41083,101649552,41,101.0
1400000000,1401100000,1401113000,Tuba,Mun,99283,342244874,99,342.0
1400000000,1401100000,1401114000,Tublay,Mun,42414,76356434,42,76.0
1400000000,1402700000,1402701000,Banaue,Mun,85038,192223040,85,192.0
1400000000,1402700000,1402702000,Hungduan,Mun,77972,241533659,77,241.0
1400000000,1402700000,1402703000,Kiangan,Mun,61936,119158989,61,119.0
1400000000,1402700000,1402704000,Lagawe ,Mun,104577,229015753,104,229.0
1400000000,1402700000,1402705000,Lamut,Mun,60469,150375234,60,150.0
1400000000,1402700000,1402706000,Mayoyao,Mun,127263,273829249,127,273.0
1400000000,1402700000,1402707000,Alfonso Lista,Mun,96958,358698118,96,358.0
1400000000,1402700000,1402708000,Aguinaldo,Mun,107025,450084349,107,450.0
1400000000,1402700000,1402709000,Hingyon,Mun,33414,57258700,33,57.0
1400000000,1402700000,1402710000,Tinoc,Mun,65000,229307607,65,229.0
1400000000,1402700000,1402711000,Asipulo,Mun,63253,205453149,63,205.0
1400000000,1403200000,1403201000,Balbalan,Mun,142970,632065292,142,632.0
1400000000,1403200000,1403206000,Lubuagan,Mun,39375,62438075,39,62.0
1400000000,1403200000,1403208000,Pasil,Mun,97431,337112764,97,337.0
1400000000,1403200000,1403209000,Pinukpuk,Mun,105979,366110781,105,366.0
1400000000,1403200000,1403211000,Rizal,Mun,64564,184744464,64,184.0
1400000000,1403200000,1403213000,City of Tabuk ,City,135914,689767808,135,689.0
1400000000,1403200000,1403214000,Tanudan,Mun,97991,338962413,97,338.0
1400000000,1403200000,1403215000,Tinglayan,Mun,79820,213982441,79,213.0
1400000000,1404400000,1404401000,Barlig,Mun,83353,252558299,83,252.0
1400000000,1404400000,1404402000,Bauko,Mun,65191,129316695,65,129.0
1400000000,1404400000,1404403000,Besao,Mun,48919,130565606,48,130.0
1400000000,1404400000,1404404000,Bontoc ,Mun,76220,279979300,76,279.0
1400000000,1404400000,1404405000,Natonin,Mun,93616,359322160,93,359.0
1400000000,1404400000,1404406000,Paracelis,Mun,90756,471255130,90,471.0
1400000000,1404400000,1404407000,Sabangan,Mun,49424,113248323,49,113.0
1400000000,1404400000,1404408000,Sadanga,Mun,61175,176240935,61,176.0
1400000000,1404400000,1404409000,Sagada,Mun,47275,64813684,47,64.0
1400000000,1404400000,1404410000,Tadian,Mun,56469,135607075,56,135.0
1400000000,1408100000,1408101000,Calanasan,Mun,184480,1363724748,184,1363.0
1400000000,1408100000,1408102000,Conner,Mun,127661,704188858,127,704.0
1400000000,1408100000,1408103000,Flora,Mun,98308,243713358,98,243.0
1400000000,1408100000,1408104000,Kabugao ,Mun,153592,989822111,153,989.0
1400000000,1408100000,1408105000,Luna,Mun,78727,320657690,78,320.0
1400000000,1408100000,1408106000,Pudtol,Mun,126514,302258496,126,302.0
1400000000,1408100000,1408107000,Santa Marcela,Mun,44401,64906107,44,64.0
1400000000,1430300000,1430300000,City of Baguio,City,35159,58134052,35,58.0
1600000000,1600200000,1600201000,Buenavista,Mun,107826,436806111,107,436.0
1600000000,1600200000,1600203000,City of Cabadbaran,City,84595,335641403,84,335.0
1600000000,1600200000,1600204000,Carmen,Mun,84572,129166270,84,129.0
1600000000,1600200000,1600205000,Jabonga,Mun,106946,272151123,106,272.0
1600000000,1600200000,1600206000,Kitcharao,Mun,60255,143780315,60,143.0
1600000000,1600200000,1600207000,Las Nieves,Mun,119656,192730861,119,192.0
1600000000,1600200000,1600208000,Magallanes,Mun,26710,36666793,26,36.0
1600000000,1600200000,1600209000,Nasipit,Mun,56721,108322330,56,108.0
1600000000,1600200000,1600210000,Santiago,Mun,66437,196582246,66,196.0
1600000000,1600200000,1600211000,Tubay,Mun,66853,94830387,66,94.0
1600000000,1600200000,1600212000,Remedios T. Romualdez,Mun,50349,82456797,50,82.0
1600000000,1600300000,1600301000,City of Bayugan,City,104631,477065611,104,477.0
1600000000,1600300000,1600302000,Bunawan,Mun,105914,464983538,105,464.0
1600000000,1600300000,1600303000,Esperanza,Mun,207067,1331903243,207,1331.0
1600000000,1600300000,1600304000,La Paz,Mun,186029,972287828,186,972.0
1600000000,1600300000,1600305000,Loreto,Mun,213328,1099998342,213,1099.0
1600000000,1600300000,1600306000,Prosperidad ,Mun,108754,492689480,108,492.0
1600000000,1600300000,1600307000,Rosario,Mun,102183,391437773,102,391.0
1600000000,1600300000,1600308000,San Francisco,Mun,96494,353725501,96,353.0
1600000000,1600300000,1600309000,San Luis,Mun,197569,1020677585,197,1020.0
1600000000,1600300000,1600310000,Santa Josefa,Mun,54581,111116193,54,111.0
1600000000,1600300000,1600311000,Talacogon,Mun,131009,352835912,131,352.0
1600000000,1600300000,1600312000,Trento,Mun,111702,401201452,111,401.0
1600000000,1600300000,1600313000,Veruela,Mun,81994,265815449,81,265.0
1600000000,1600300000,1600314000,Sibagat,Mun,150097,728822804,150,728.0
1600000000,1606700000,1606701000,Alegria,Mun,53222,80042300,53,80.0
1600000000,1606700000,1606702000,Bacuag,Mun,39970,62880130,39,62.0
1600000000,1606700000,1606704000,Burgos,Mun,25015,16773779,25,16.0
1600000000,1606700000,1606706000,Claver,Mun,109885,286725059,109,286.0
1600000000,1606700000,1606707000,Dapa,Mun,156997,84186631,156,84.0
1600000000,1606700000,1606708000,Del Carmen,Mun,176993,148218622,176,148.0
1600000000,1606700000,1606710000,General Luna,Mun,67647,47049892,67,47.0
1600000000,1606700000,1606711000,Gigaquit,Mun,68068,141477787,68,141.0
1600000000,1606700000,1606714000,Mainit,Mun,72469,107648979,72,107.0
1600000000,1606700000,1606715000,Malimono,Mun,58216,98647585,58,98.0
1600000000,1606700000,1606716000,Pilar,Mun,51557,74576000,51,74.0
1600000000,1606700000,1606717000,Placer,Mun,81851,64521578,81,64.0
1600000000,1606700000,1606718000,San Benito,Mun,104682,49545958,104,49.0
1600000000,1606700000,1606719000,San Francisco,Mun,36640,55753030,36,55.0
1600000000,1606700000,1606720000,San Isidro,Mun,31343,52276522,31,52.0
1600000000,1606700000,1606721000,Santa Monica,Mun,41452,30267309,41,30.0
1600000000,1606700000,1606722000,Sison,Mun,37212,65289600,37,65.0
1600000000,1606700000,1606723000,Socorro,Mun,139562,126195664,139,126.0
1600000000,1606700000,1606724000,City of Surigao ,City,419145,282602920,419,282.0
1600000000,1606700000,1606725000,Tagana-An,Mun,158399,64103401,158,64.0
1600000000,1606700000,1606727000,Tubod,Mun,24909,37230734,24,37.0
1600000000,1606800000,1606801000,Barobo,Mun,147592,232451511,147,232.0
1600000000,1606800000,1606802000,Bayabas,Mun,54095,53847663,54,53.0
1600000000,1606800000,1606803000,City of Bislig,City,155218,414797689,155,414.0
1600000000,1606800000,1606804000,Cagwait,Mun,64324,78445226,64,78.0
1600000000,1606800000,1606805000,Cantilan,Mun,136587,203101743,136,203.0
1600000000,1606800000,1606806000,Carmen,Mun,84608,158428964,84,158.0
1600000000,1606800000,1606807000,Carrascal,Mun,170143,244053477,170,244.0
1600000000,1606800000,1606808000,Cortes,Mun,83098,120407860,83,120.0
1600000000,1606800000,1606809000,Hinatuan,Mun,173104,323985326,173,323.0
1600000000,1606800000,1606810000,Lanuza,Mun,110527,317944234,110,317.0
1600000000,1606800000,1606811000,Lianga,Mun,114274,313944980,114,313.0
1600000000,1606800000,1606812000,Lingig,Mun,178386,299530805,178,299.0
1600000000,1606800000,1606813000,Madrid,Mun,92524,143481630,92,143.0
1600000000,1606800000,1606814000,Marihatag,Mun,80979,196256028,80,196.0
1600000000,1606800000,1606815000,San Agustin,Mun,52284,90873126,52,90.0
1600000000,1606800000,1606816000,San Miguel,Mun,115936,654522248,115,654.0
1600000000,1606800000,1606817000,Tagbina,Mun,83417,359383665,83,359.0
1600000000,1606800000,1606818000,Tago,Mun,108849,321223515,108,321.0
1600000000,1606800000,1606819000,City of Tandag ,City,71357,181504496,71,181.0
1600000000,1608500000,1608501000,Basilisa,Mun,167596,99545436,167,99.0
1600000000,1608500000,1608502000,Cagdianao,Mun,143412,198866433,143,198.0
1600000000,1608500000,1608503000,Dinagat,Mun,86826,27995291,86,27.0
1600000000,1608500000,1608504000,Libjo,Mun,138613,186898837,138,186.0
1600000000,1608500000,1608505000,Loreto,Mun,124215,171990819,124,171.0
1600000000,1608500000,1608506000,San Jose ,Mun,38942,32322266,38,32.0
1600000000,1608500000,1608507000,Tubajon,Mun,62499,88650303,62,88.0
1600000000,1630400000,1630400000,City of Butuan ,City,134573,649957240,134,649.0
1700000000,1704000000,1704001000,Boac ,Mun,82216,231107252,82,231.0
1700000000,1704000000,1704002000,Buenavista,Mun,44358,76658725,44,76.0
1700000000,1704000000,1704003000,Gasan,Mun,56657,99326406,56,99.0
1700000000,1704000000,1704004000,Mogpog,Mun,78469,99198240,78,99.0
1700000000,1704000000,1704005000,Santa Cruz,Mun,191769,242350351,191,242.0
1700000000,1704000000,1704006000,Torrijos,Mun,81166,173483359,81,173.0
1700000000,1705100000,1705101000,Abra De Ilog,Mun,118215,602336284,118,602.0
1700000000,1705100000,1705102000,Calintaan,Mun,83255,298972907,83,298.0
1700000000,1705100000,1705103000,Looc,Mun,147966,129422481,147,129.0
1700000000,1705100000,1705104000,Lubang,Mun,78676,125468841,78,125.0
1700000000,1705100000,1705105000,Magsaysay,Mun,103881,260353484,103,260.0
1700000000,1705100000,1705106000,Mamburao ,Mun,98987,320993912,98,320.0
1700000000,1705100000,1705107000,Paluan,Mun,129365,529913154,129,529.0
1700000000,1705100000,1705108000,Rizal,Mun,104891,303882410,104,303.0
1700000000,1705100000,1705109000,Sablayan,Mun,223518,2104134434,223,2104.0
1700000000,1705100000,1705110000,San Jose,Mun,244345,610853138,244,610.0
1700000000,1705100000,1705111000,Santa Cruz,Mun,121670,689027073,121,689.0
1700000000,1705200000,1705201000,Baco,Mun,108226,435189611,108,435.0
1700000000,1705200000,1705202000,Bansud,Mun,82436,345369585,82,345.0
1700000000,1705200000,1705203000,Bongabong,Mun,106411,396065308,106,396.0
1700000000,1705200000,1705204000,Bulalacao,Mun,175023,352817230,175,352.0
1700000000,1705200000,1705205000,City of Calapan ,City,79663,185447627,79,185.0
1700000000,1705200000,1705206000,Gloria,Mun,83247,256087937,83,256.0
1700000000,1705200000,1705207000,Mansalay,Mun,128354,454384590,128,454.0
1700000000,1705200000,1705208000,Naujan,Mun,166348,574822919,166,574.0
1700000000,1705200000,1705209000,Pinamalayan,Mun,111524,167757321,111,167.0
1700000000,1705200000,1705210000,Pola,Mun,95487,168379482,95,168.0
1700000000,1705200000,1705211000,Puerto Galera,Mun,88292,109409915,88,109.0
1700000000,1705200000,1705212000,Roxas,Mun,65789,103831486,65,103.0
1700000000,1705200000,1705213000,San Teodoro,Mun,71244,156109026,71,156.0
1700000000,1705200000,1705214000,Socorro,Mun,74249,204842484,74,204.0
1700000000,1705200000,1705215000,Victoria,Mun,67283,206718621,67,206.0
1700000000,1705300000,1705301000,Aborlan,Mun,176963,775296250,176,775.0
1700000000,1705300000,1705302000,Agutaya,Mun,79391,30985378,79,30.0
1700000000,1705300000,1705303000,Araceli,Mun,165600,174472272,165,174.0
1700000000,1705300000,1705304000,Balabac,Mun,437791,564545191,437,564.0
1700000000,1705300000,1705305000,Bataraza,Mun,264596,694459463,264,694.0
1700000000,1705300000,1705306000,Brooke'S Point,Mun,137834,689809499,137,689.0
1700000000,1705300000,1705307000,Busuanga,Mun,354431,405314016,354,405.0
1700000000,1705300000,1705308000,Cagayancillo,Mun,79688,12308998,79,12.0
1700000000,1705300000,1705309000,Coron,Mun,739966,695438367,739,695.0
1700000000,1705300000,1705310000,Cuyo,Mun,113411,42812562,113,42.0
1700000000,1705300000,1705311000,Dumaran,Mun,290526,527494207,290,527.0
1700000000,1705300000,1705312000,El Nido,Mun,445971,563654879,445,563.0
1700000000,1705300000,1705313000,Linapacan,Mun,419173,160072090,419,160.0
1700000000,1705300000,1705314000,Magsaysay,Mun,99653,47546823,99,47.0
1700000000,1705300000,1705315000,Narra,Mun,196574,757785423,196,757.0
1700000000,1705300000,1705317000,Quezon,Mun,290787,941275423,290,941.0
1700000000,1705300000,1705318000,Roxas,Mun,306591,1133700946,306,1133.0
1700000000,1705300000,1705319000,San Vicente,Mun,496287,606392908,496,606.0
1700000000,1705300000,1705320000,Taytay,Mun,1057559,1303044527,1057,1303.0
1700000000,1705300000,1705321000,Kalayaan,Mun,3444,408589,3,0.0
1700000000,1705300000,1705322000,Culion,Mun,617223,433020933,617,433.0
1700000000,1705300000,1705323000,Rizal,Mun,284551,1281588445,284,1281.0
1700000000,1705300000,1705324000,Sofronio Española,Mun,146398,444987679,146,444.0
1700000000,1705900000,1705901000,Alcantara,Mun,51925,70440955,51,70.0
1700000000,1705900000,1705902000,Banton,Mun,31575,28603591,31,28.0
1700000000,1705900000,1705903000,Cajidiocan,Mun,58904,127396332,58,127.0
1700000000,1705900000,1705904000,Calatrava,Mun,49638,38007830,49,38.0
1700000000,1705900000,1705905000,Concepcion,Mun,35193,20387906,35,20.0
1700000000,1705900000,1705906000,Corcuera,Mun,30083,20461546,30,20.0
1700000000,1705900000,1705907000,Looc,Mun,80294,81441038,80,81.0
1700000000,1705900000,1705908000,Magdiwang,Mun,54230,78910926,54,78.0
1700000000,1705900000,1705909000,Odiongan,Mun,62202,136525486,62,136.0
1700000000,1705900000,1705910000,Romblon ,Mun,89325,88411654,89,88.0
1700000000,1705900000,1705911000,San Agustin,Mun,75766,102124920,75,102.0
1700000000,1705900000,1705912000,San Andres,Mun,54200,102527816,54,102.0
1700000000,1705900000,1705913000,San Fernando,Mun,80565,244389629,80,244.0
1700000000,1705900000,1705914000,San Jose,Mun,29576,28063662,29,28.0
1700000000,1705900000,1705915000,Santa Fe,Mun,78544,56497040,78,56.0
1700000000,1705900000,1705916000,Ferrol,Mun,43146,34670869,43,34.0
1700000000,1705900000,1705917000,Santa Maria,Mun,34123,50022172,34,50.0
1700000000,1731500000,1731500000,City of Puerto Princesa ,City,641735,2178425587,641,2178.0
1900000000,1900700000,1900702000,City of Lamitan ,City,105877,248487152,105,248.0
1900000000,1900700000,1900703000,Lantawan,Mun,92434,149608664,92,149.0
1900000000,1900700000,1900704000,Maluso,Mun,108726,87252836,108,87.0
1900000000,1900700000,1900705000,Sumisip,Mun,117112,264990084,117,264.0
1900000000,1900700000,1900706000,Tipo-Tipo,Mun,49173,44858104,49,44.0
1900000000,1900700000,1900707000,Tuburan,Mun,49951,44106606,49,44.0
1900000000,1900700000,1900708000,Akbar,Mun,53806,30792262,53,30.0
1900000000,1900700000,1900709000,Al-Barka,Mun,86559,49345302,86,49.0
1900000000,1900700000,1900710000,Hadji Mohammad Ajul,Mun,83196,63220042,83,63.0
1900000000,1900700000,1900711000,Ungkaya Pukan,Mun,78422,69834076,78,69.0
1900000000,1900700000,1900712000,Hadji Muhtamad,Mun,144884,53567271,144,53.0
1900000000,1900700000,1900713000,Tabuan-Lasa,Mun,111251,27489255,111,27.0
1900000000,1903600000,1903601000,Bacolod-Kalawi,Mun,25287,21575471,25,21.0
1900000000,1903600000,1903602000,Balabagan,Mun,46266,86069089,46,86.0
1900000000,1903600000,1903603000,Balindong,Mun,35678,39381725,35,39.0
1900000000,1903600000,1903604000,Bayang,Mun,24678,21447740,24,21.0
1900000000,1903600000,1903605000,Binidayan,Mun,20120,15146272,20,15.0
1900000000,1903600000,1903606000,Bubong,Mun,58851,146437103,58,146.0
1900000000,1903600000,1903607000,Butig,Mun,89060,470160879,89,470.0
1900000000,1903600000,1903609000,Ganassi,Mun,32969,21419164,32,21.0
1900000000,1903600000,1903610000,Kapai,Mun,43238,81863267,43,81.0
1900000000,1903600000,1903611000,Lumba-Bayabao,Mun,86004,256465462,86,256.0
1900000000,1903600000,1903612000,Lumbatan,Mun,29255,27568553,29,27.0
1900000000,1903600000,1903613000,Madalum,Mun,54383,80684838,54,80.0
1900000000,1903600000,1903614000,Madamba,Mun,48888,99750558,48,99.0
1900000000,1903600000,1903615000,Malabang,Mun,63922,86424921,63,86.0
1900000000,1903600000,1903616000,Marantao,Mun,30851,34575373,30,34.0
1900000000,1903600000,1903617000,City of Marawi ,City,44752,55603283,44,55.0
1900000000,1903600000,1903618000,Masiu,Mun,54157,59696846,54,59.0
1900000000,1903600000,1903619000,Mulondo,Mun,16938,12615106,16,12.0
1900000000,1903600000,1903620000,Pagayawan,Mun,58432,48669491,58,48.0
1900000000,1903600000,1903621000,Piagapo,Mun,60395,119664512,60,119.0
1900000000,1903600000,1903622000,Poona Bayabao,Mun,30081,18831111,30,18.0
1900000000,1903600000,1903623000,Pualas,Mun,36095,66490812,36,66.0
1900000000,1903600000,1903624000,Ditsaan-Ramain,Mun,28032,18473554,28,18.0
1900000000,1903600000,1903625000,Saguiaran,Mun,29313,33490169,29,33.0
1900000000,1903600000,1903626000,Tamparan,Mun,13905,8423799,13,8.0
1900000000,1903600000,1903627000,Taraka,Mun,15992,9531189,15,9.0
1900000000,1903600000,1903628000,Tubaran,Mun,38797,44977043,38,44.0
