fid,cat,cat_,cat__1_1,cat__1,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM_ID,UPDATED,PERIMETER,AREA,LONGITUDE,LATITUDE
93,"93","211","2908","153",Santa Ana,PH021523000,Cagayan,PH021500000,Region II,PH020000000,"21523000",2019-12-31,198766.878999999986263,434780193.100000023841858,122.221000000000004,18.393000000000001
94,"94","212","2909","170",Divilacan,PH023111000,Isabela,PH023100000,Region II,PH020000000,"23111000",2019-12-31,156546.798999999999069,528551434.500000000000000,122.314999999999998,17.242000000000001
95,"95","213","2910","170",Divilacan,PH023111000,Isabela,PH023100000,Region II,PH020000000,"23111000",2019-12-31,156546.798999999999069,528551434.500000000000000,122.314999999999998,17.242000000000001
96,"96","214","2911","170",Divilacan,PH023111000,Isabela,PH023100000,Region II,PH020000000,"23111000",2019-12-31,156546.798999999999069,528551434.500000000000000,122.314999999999998,17.242000000000001
97,"97","215","2912","170",Divilacan,PH023111000,Isabela,PH023100000,Region II,PH020000000,"23111000",2019-12-31,156546.798999999999069,528551434.500000000000000,122.314999999999998,17.242000000000001
98,"98","216","2913","180",Palanan,PH023121000,Isabela,PH023100000,Region II,PH020000000,"23121000",2019-12-31,131121.092000000004191,374385173.800000011920929,122.421000000000006,17.009000000000000
99,"99","217","2914","180",Palanan,PH023121000,Isabela,PH023100000,Region II,PH020000000,"23121000",2019-12-31,131121.092000000004191,374385173.800000011920929,122.421000000000006,17.009000000000000
100,"100","218","2915","180",Palanan,PH023121000,Isabela,PH023100000,Region II,PH020000000,"23121000",2019-12-31,131121.092000000004191,374385173.800000011920929,122.421000000000006,17.009000000000000
101,"101","219","2916","242",Norzagaray,PH031413000,Bulacan,PH031400000,Region III,PH030000000,"31413000",2019-12-31,129310.619000000006054,297380261.699999988079071,121.182000000000002,14.878000000000000
102,"102","220","2917","273",Pantabangan,PH034920000,Nueva Ecija,PH034900000,Region III,PH030000000,"34920000",2019-12-31,274644.685999999986961,419728247.899999976158142,121.156000000000006,15.823000000000000
103,"103","221","2918","273",Pantabangan,PH034920000,Nueva Ecija,PH034900000,Region III,PH030000000,"34920000",2019-12-31,274644.685999999986961,419728247.899999976158142,121.156000000000006,15.823000000000000
104,"104","222","2919","331",Masinloc,PH037106000,Zambales,PH037100000,Region III,PH030000000,"37106000",2019-12-31,128894.013999999995576,248402937.900000005960464,120.054000000000002,15.538000000000000
105,"105","223","2920","332",Olongapo City,PH037107000,Zambales,PH037100000,Region III,PH030000000,"37107000",2019-12-31,107081.797999999995227,141090453.199999988079071,120.305999999999997,14.827000000000000
106,"106","224","2921","333",Palauig,PH037108000,Zambales,PH037100000,Region III,PH030000000,"37108000",2019-12-31,103943.278000000005704,308691804.399999976158142,120.049999999999997,15.446999999999999
107,"107","225","2922","334",San Antonio,PH037109000,Zambales,PH037100000,Region III,PH030000000,"37109000",2019-12-31,111368.751000000003842,167261335.500000000000000,120.105999999999995,14.879000000000000
108,"108","226","2923","334",San Antonio,PH037109000,Zambales,PH037100000,Region III,PH030000000,"37109000",2019-12-31,111368.751000000003842,167261335.500000000000000,120.105999999999995,14.879000000000000
109,"109","227","2924","338",Santa Cruz,PH037113000,Zambales,PH037100000,Region III,PH030000000,"37113000",2019-12-31,141363.100999999995111,459550109.699999988079071,120.034000000000006,15.759000000000000
110,"110","228","2925","338",Santa Cruz,PH037113000,Zambales,PH037100000,Region III,PH030000000,"37113000",2019-12-31,141363.100999999995111,459550109.699999988079071,120.034000000000006,15.759000000000000
111,"111","229","2926","339",Subic,PH037114000,Zambales,PH037100000,Region III,PH030000000,"37114000",2019-12-31,137069.548999999999069,247500065.500000000000000,120.272000000000006,14.877000000000001
112,"112","230","2927","341",Casiguran,PH037702000,Aurora,PH037700000,Region III,PH030000000,"37702000",2019-12-31,221694.359999999986030,420115040.399999976158142,122.055999999999997,16.241000000000000
113,"113","231","2928","341",Casiguran,PH037702000,Aurora,PH037700000,Region III,PH030000000,"37702000",2019-12-31,221694.359999999986030,420115040.399999976158142,122.055999999999997,16.241000000000000
114,"114","232","2929","347",San Luis,PH037708000,Aurora,PH037700000,Region III,PH030000000,"37708000",2019-12-31,141128.284000000014203,598346085.799999952316284,121.454999999999998,15.612000000000000
115,"115","233","2930","352",Batangas City,PH041005000,Batangas,PH041000000,Region IV-A,PH040000000,"41005000",2019-12-31,122295.301999999996042,274369916.800000011920929,121.102999999999994,13.710000000000001
116,"116","234","2931","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
117,"117","235","2932","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
118,"118","236","2933","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
119,"119","237","2934","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
120,"120","238","2935","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
121,"121","239","2936","366",Nasugbu,PH041019000,Batangas,PH041000000,Region IV-A,PH040000000,"41019000",2019-12-31,185736.244999999995343,266340396.699999988079071,120.688000000000002,14.119000000000000
122,"122","240","2937","377",Talisay,PH041030000,Batangas,PH041000000,Region IV-A,PH040000000,"41030000",2019-12-31,60180.849999999998545,59203667.450000002980232,121.013000000000005,14.093000000000000
123,"123","241","2938","377",Talisay,PH041030000,Batangas,PH041000000,Region IV-A,PH040000000,"41030000",2019-12-31,60180.849999999998545,59203667.450000002980232,121.013000000000005,14.093000000000000
124,"124","242","2939","380",Tingloy,PH041033000,Batangas,PH041000000,Region IV-A,PH040000000,"41033000",2019-12-31,45320.633000000001630,32584853.839999999850988,120.891999999999996,13.648000000000000
125,"125","243","2940","380",Tingloy,PH041033000,Batangas,PH041000000,Region IV-A,PH040000000,"41033000",2019-12-31,45320.633000000001630,32584853.839999999850988,120.891999999999996,13.648000000000000
126,"126","244","2941","380",Tingloy,PH041033000,Batangas,PH041000000,Region IV-A,PH040000000,"41033000",2019-12-31,45320.633000000001630,32584853.839999999850988,120.891999999999996,13.648000000000000
127,"127","245","2942","386",Cavite City,PH042105000,Cavite,PH042100000,Region IV-A,PH040000000,"42105000",2019-12-31,53160.423000000002503,11873715.289999999105930,120.745999999999995,14.433999999999999
128,"128","246","2943","386",Cavite City,PH042105000,Cavite,PH042100000,Region IV-A,PH040000000,"42105000",2019-12-31,53160.423000000002503,11873715.289999999105930,120.745999999999995,14.433999999999999
129,"129","247","2944","402",Ternate,PH042121000,Cavite,PH042100000,Region IV-A,PH040000000,"42121000",2019-12-31,58248.025999999998021,46518591.189999997615814,120.674000000000007,14.263999999999999
130,"130","248","2945","402",Ternate,PH042121000,Cavite,PH042100000,Region IV-A,PH040000000,"42121000",2019-12-31,58248.025999999998021,46518591.189999997615814,120.674000000000007,14.263999999999999
131,"131","249","2946","409",City of Calamba,PH043405000,Laguna,PH043400000,Region IV-A,PH040000000,"43405000",2019-12-31,63308.455000000001746,139318729.400000005960464,121.120000000000005,14.186999999999999
132,"132","250","2947","417",Lumban,PH043413000,Laguna,PH043400000,Region IV-A,PH040000000,"43413000",2019-12-31,151222.035999999992782,83181495.000000000000000,121.516000000000005,14.298000000000000
133,"133","251","2948","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
134,"134","252","2949","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
135,"135","253","2950","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
136,"136","254","2951","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
137,"137","255","2952","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
138,"138","256","2953","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
139,"139","257","2954","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
140,"140","258","2955","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
141,"141","259","2956","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
142,"142","260","2957","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
143,"143","261","2958","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
144,"144","262","2959","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
145,"145","263","2960","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
146,"146","264","2961","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
147,"147","265","2962","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
148,"148","266","2963","439",Burdeos,PH045606000,Quezon,PH045600000,Region IV-A,PH040000000,"45606000",2019-12-31,245239.465999999985797,265026837.800000011920929,121.981999999999999,14.916000000000000
149,"149","267","2964","449",Jomalig,PH045621000,Quezon,PH045600000,Region IV-A,PH040000000,"45621000",2019-12-31,37323.029999999998836,51862395.689999997615814,122.376000000000005,14.701000000000001
150,"150","268","2965","450",Lopez,PH045622000,Quezon,PH045600000,Region IV-A,PH040000000,"45622000",2019-12-31,134804.833000000013271,377300946.699999988079071,122.296999999999997,13.837000000000000
151,"151","269","2966","454",Mauban,PH045627000,Quezon,PH045600000,Region IV-A,PH040000000,"45627000",2019-12-31,174230.722999999998137,409599507.800000011920929,121.704999999999998,14.231999999999999
152,"152","270","2967","457",Pagbilao,PH045630000,Quezon,PH045600000,Region IV-A,PH040000000,"45630000",2019-12-31,124117.028999999994994,175219942.800000011920929,121.727999999999994,13.981999999999999
153,"153","271","2968","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
154,"154","272","2969","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
155,"155","273","2970","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
156,"156","274","2971","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
157,"157","275","2972","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
158,"158","276","2973","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
159,"159","277","2974","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
160,"160","278","2975","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
161,"161","279","2976","459",Patnanungan,PH045632000,Quezon,PH045600000,Region IV-A,PH040000000,"45632000",2019-12-31,126377.684999999997672,95936789.450000002980232,122.186000000000007,14.795999999999999
162,"162","280","2977","460",Perez,PH045633000,Quezon,PH045600000,Region IV-A,PH040000000,"45633000",2019-12-31,38515.631999999997788,52428676.390000000596046,121.957999999999998,14.178000000000001
163,"163","281","2978","463",Polillo,PH045636000,Quezon,PH045600000,Region IV-A,PH040000000,"45636000",2019-12-31,116658.903000000005704,235034037.400000005960464,121.953999999999994,14.738000000000000
164,"164","282","2979","463",Polillo,PH045636000,Quezon,PH045600000,Region IV-A,PH040000000,"45636000",2019-12-31,116658.903000000005704,235034037.400000005960464,121.953999999999994,14.738000000000000
165,"165","283","2980","463",Polillo,PH045636000,Quezon,PH045600000,Region IV-A,PH040000000,"45636000",2019-12-31,116658.903000000005704,235034037.400000005960464,121.953999999999994,14.738000000000000
166,"166","284","2981","467",San Andres,PH045640000,Quezon,PH045600000,Region IV-A,PH040000000,"45640000",2019-12-31,98700.869999999995343,175530268.000000000000000,122.644000000000005,13.340000000000000
167,"167","285","2982","479",Binangonan,PH045804000,Rizal,PH045800000,Region IV-A,PH040000000,"45804000",2019-12-31,86143.894000000000233,53969203.420000001788139,121.201999999999998,14.457000000000001
168,"168","286","2983","479",Binangonan,PH045804000,Rizal,PH045800000,Region IV-A,PH040000000,"45804000",2019-12-31,86143.894000000000233,53969203.420000001788139,121.201999999999998,14.457000000000001
169,"169","287","2984","481",Cardona,PH045806000,Rizal,PH045800000,Region IV-A,PH040000000,"45806000",2019-12-31,65198.260999999998603,24229043.120000001043081,121.231999999999999,14.406000000000001
170,"170","288","2985","482",Jala-Jala,PH045807000,Rizal,PH045800000,Region IV-A,PH040000000,"45807000",2019-12-31,36047.607000000003609,43678930.469999998807907,121.337000000000003,14.339000000000000
171,"171","289","2986","482",Jala-Jala,PH045807000,Rizal,PH045800000,Region IV-A,PH040000000,"45807000",2019-12-31,36047.607000000003609,43678930.469999998807907,121.337000000000003,14.339000000000000
172,"172","290","2987","490",Bacacay,PH050501000,Albay,PH050500000,Region V,PH050000000,"50501000",2019-12-31,169030.108000000007451,118907378.700000002980232,123.844999999999999,13.286000000000000
173,"173","291","2988","490",Bacacay,PH050501000,Albay,PH050500000,Region V,PH050000000,"50501000",2019-12-31,169030.108000000007451,118907378.700000002980232,123.844999999999999,13.286000000000000
174,"174","292","2989","490",Bacacay,PH050501000,Albay,PH050500000,Region V,PH050000000,"50501000",2019-12-31,169030.108000000007451,118907378.700000002980232,123.844999999999999,13.286000000000000
175,"175","293","2990","504",Rapu-Rapu,PH050515000,Albay,PH050500000,Region V,PH050000000,"50515000",2019-12-31,177018.467000000004191,154490716.599999994039536,124.061999999999998,13.234000000000000
176,"176","294","2991","506",City of Tabaco,PH050517000,Albay,PH050500000,Region V,PH050000000,"50517000",2019-12-31,100375.111000000004424,118495687.700000002980232,123.695999999999998,13.333000000000000
177,"177","295","2992","512",Jose Panganiban,PH051605000,Camarines Norte,PH051600000,Region V,PH050000000,"51605000",2019-12-31,137137.238000000012107,176313659.099999994039536,122.653999999999996,14.263000000000000
178,"178","296","2993","512",Jose Panganiban,PH051605000,Camarines Norte,PH051600000,Region V,PH050000000,"51605000",2019-12-31,137137.238000000012107,176313659.099999994039536,122.653999999999996,14.263000000000000
179,"179","297","2994","514",Mercedes,PH051607000,Camarines Norte,PH051600000,Region V,PH050000000,"51607000",2019-12-31,157685.420000000012806,118029467.299999997019768,123.049000000000007,13.974000000000000
180,"180","298","2995","514",Mercedes,PH051607000,Camarines Norte,PH051600000,Region V,PH050000000,"51607000",2019-12-31,157685.420000000012806,118029467.299999997019768,123.049000000000007,13.974000000000000
181,"181","299","2996","514",Mercedes,PH051607000,Camarines Norte,PH051600000,Region V,PH050000000,"51607000",2019-12-31,157685.420000000012806,118029467.299999997019768,123.049000000000007,13.974000000000000
182,"182","300","2997","514",Mercedes,PH051607000,Camarines Norte,PH051600000,Region V,PH050000000,"51607000",2019-12-31,157685.420000000012806,118029467.299999997019768,123.049000000000007,13.974000000000000
183,"183","301","2998","514",Mercedes,PH051607000,Camarines Norte,PH051600000,Region V,PH050000000,"51607000",2019-12-31,157685.420000000012806,118029467.299999997019768,123.049000000000007,13.974000000000000
184,"184","302","2999","515",Paracale,PH051608000,Camarines Norte,PH051600000,Region V,PH050000000,"51608000",2019-12-31,88616.952999999994063,157418885.099999994039536,122.774000000000001,14.254000000000000
185,"185","303","3000","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
186,"186","304","3001","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
187,"187","305","3002","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
188,"188","306","3003","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
189,"189","307","3004","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
190,"190","308","3005","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
191,"191","309","3006","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
192,"192","310","3007","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
193,"193","311","3008","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
194,"194","312","3009","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
195,"195","313","3010","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
196,"196","314","3011","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
197,"197","315","3012","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
198,"198","316","3013","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
199,"199","317","3014","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
200,"200","318","3015","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
201,"201","319","3016","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
202,"202","320","3017","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
203,"203","321","3018","519",Vinzons,PH051612000,Camarines Norte,PH051600000,Region V,PH050000000,"51612000",2019-12-31,205325.717000000004191,94125958.750000000000000,122.903000000000006,14.253000000000000
204,"204","322","3019","527",Calabanga,PH051708000,Camarines Sur,PH051700000,Region V,PH050000000,"51708000",2019-12-31,91433.649999999994179,151412568.900000005960464,123.269999999999996,13.710000000000001
205,"205","323","3020","527",Calabanga,PH051708000,Camarines Sur,PH051700000,Region V,PH050000000,"51708000",2019-12-31,91433.649999999994179,151412568.900000005960464,123.269999999999996,13.710000000000001
206,"206","324","3021","527",Calabanga,PH051708000,Camarines Sur,PH051700000,Region V,PH050000000,"51708000",2019-12-31,91433.649999999994179,151412568.900000005960464,123.269999999999996,13.710000000000001
207,"207","325","3022","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
208,"208","326","3023","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
209,"209","327","3024","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
210,"210","328","3025","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
211,"211","329","3026","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
212,"212","330","3027","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
213,"213","331","3028","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
214,"214","332","3029","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
215,"215","333","3030","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
216,"216","334","3031","530",Caramoan,PH051711000,Camarines Sur,PH051700000,Region V,PH050000000,"51711000",2019-12-31,294694.792000000015832,273676443.699999988079071,123.832999999999998,13.798000000000000
